"1193","MARRIED MALE AGE $@ PROF.","1","70308","178","1"
"1194","Kissing is the best way to connect","1","61236","165","1"
"1195","Looking for a GREAT lover!!","1","83916","178","1"
"1196","looking for kinky pleasures","1","81648","178","0"
"1197","Let's get started","1","79380","178","1"
"1198","looking for something special","1","88452","183","0"
"1199","Sweet &  sour","1","61236","165","1"
"1200","ALWAY'S AT THE BEACH SUNBATHING...WAITING FOR THE RIGHT GUY!!","1","77112","173","1"
"1201","Wanted: Sugar Daddy......I'm worth it!!!!","1","58968","178","1"
"1202","love the outdoors","1","83916","178","1"
"1203","elite;personal and pleasureable","3","68040","183","1"
"1204","Want a great kiss? Come over here ;)","1","83916","178","1"
"1205","Will work for fun!","4","56700","173","1"
"1206","tweety bird","1","99792","178","1"
"1207","LOOKING FOR LOVE IN ALL THE WRONG PLACES","1","68040","168","1"
"1208","Looking to explore the sensuality of women.","1","83916","183","1"
"1209","Lone Wolf Howling At The Moon","5","90720","183","1"
"1210","Do yah want to play? OK..","1","108864","183","1"
"1211","1 2 3 4 5 6 7 8 9 10 11 12","1","81648","188","1"
"1212","LQQking for LQVE; Can ""u"" Help??","1","81648","178","1"
"1213","Spoken for but speak for myself","1","61236","165","1"
"1214","Proverbial Vixen","1","61236","163","1"
"1215","seeking that""wonderous"" relationship!","1","83916","178","1"
"1216","Threesome anyone?","1","83916","183","1"
"1217","openminded funloving honest male","1","81648","183","1"
"1218","Adventurer; traveller; gentle giant looking for that explicit U'","3","88452","183","1"
"1219","Single; swimy; fit; active; man seeks attached woman","1","70308","173","1"
"1220","Romance and Laughter..Need Some Too?","1","81648","183","0"
"1221","Truthful soul22","1","70308","183","1"
"1222","Seize the time...","1","72576","183","1"
"1223","looking to rekindle that burning desire","1","97524","188","1"
"1224","sparks could fly","1","58968","165","1"
"1225","Look up for fun!","1","99792","193","1"
"1226","wants to meet you!","1","99792","183","0"
"1227","Make your dream come true","1","54432","165","1"
"1228","Just looking for a little fun","1","79380","183","0"
"1229","HI if u r looking for lot of swimual fun knock on my door!!!!!!!","8","61236","168","1"
"1230","The boy inside the man.  .","1","95256","178","1"
"1231","tall;dark; handsome; very friendly. I LOVE TO PLAY","1","97524","193","1"
"1232","Eager to please you !","4","86184","183","1"
"1233","Asian male seeking hot females","3","79380","168","1"
"1234","Fun; erotic; pstoneionate; confident; I'm into you!","1","79380","178","1"
"1235","Very caring and tender to that someone special","1","79380","183","1"
"1236","still looking","1","70308","173","1"
"1237","attractive male looking for wild intimate encounters","1","90720","178","1"
"1238","a teddy bear; but this one come with batteries!","1","104328","193","0"
"1239","don't wait!!","1","104328","173","1"
"1240","As a sensitive quiet guy looking to connectto add to life","1","83916","173","1"
"1241","Hello ladies and how you doin?","1","90720","193","1"
"1242","6'2 fit Billy Boy Kid","1","92988","188","1"
"1243","looking to share some good times","1","86184","178","1"
"1244","mattventura","1","97524","188","1"
"1245","No Sugar Daddy here","8","88452","183","1"
"1246","Hi there!!","1","81648","173","1"
"1247","nothing to lose !","1","86184","183","1"
"1248","fun & frolic","1","77112","178","1"
"1249","Are you young at heart?... well then dejavu and lets chat!!!","1","54432","163","1"
"1250","Zesty Pstoneion","1","81648","178","0"
"1251","super man","1","68040","173","1"
"1252","This fire is burning","1","68040","168","1"
"1253","WoodStock all over again!","1","56700","173","1"
"1254","sweet like sugar cane","1","63504","165","1"
"1255","Let me LASOO YOU;TIE U UP AND BRING U BACK TO MY PAD...","5","56700","157","1"
"1256","What can you offer me?","1","61236","165","1"
"1257","""Knock Knock.......","2","43092","173","1"
"1258","I'm looking to let off some steam","4","63504","168","1"
"1259","Hello","3","49896","163","0"
"1260","Something new and enticing would be nice","1","61236","168","1"
"1261","Sweet & Wild","8","111132","188","1"
"1262","A1 body wants you","1","77112","178","1"
"1263","music man","1","68040","178","0"
"1264","Maried and discrete looking for same...","1","95256","178","1"
"1265","venez voir mon secret jardin","1","58968","165","1"
"1266","Is there a man who can match my WILDNESS ???","2","65772","173","0"
"1267","SO SICK OF BEING TREATED LIKE A MAID !!!","1","58968","168","1"
"1268","What Would You Do?","1","56700","163","1"
"1269","Looking for open; fun and adventurous women...","1","83916","188","1"
"1270","Let's keep it real guys...","1","52164","165","1"
"1271","Male seeks married women for swim","8","72576","173","1"
"1272","Fun; fit; and frustrated.","1","70308","178","1"
"1273","looking for spice to enhance my life and a companion","8","83916","178","1"
"1274","Here's Looking at You.","1","70308","178","1"
"1275","Like to watch/ participate?","1","95256","188","1"
"1276","Taste the forbidden fruit","1","54432","163","1"
"1277","Hi I am a male looking for some tlc","1","108864","178","1"
"1278","Yng Lwyr 4 2 Plz","8","74844","183","1"
"1279","NO STRINGS HERE; JUST PURE PLEASURE AND ADVENTURE!!!","1","79380","183","1"
"1280","Your fantasies or mine?","1","63504","183","1"
"1282","If there was only u and me left in the world; what would you do?","1","86184","183","1"
"1283","If you are here we are in it together","1","86184","178","1"
"1284","frustrated married woman looking for attentive married man","1","65772","168","1"
"1285","Discrete4u","1","88452","183","1"
"1286","Looking for a HUNGRY MAN !!","6","61236","173","1"
"1287","romantic at heart","1","63504","173","1"
"1288","yes it has come down to this for me as well","1","61236","165","1"
"1289","I want more than I am getting...Can you do it for me?","1","58968","165","1"
"1290","Your fantasy is mine","2","61236","165","1"
"1291","Pstoneion","1","81648","173","1"
"1292","Tired of Battery Operated Sex !!","1","61236","168","0"
"1293","What are you waiting for; rub the bottle already !!!","1","63504","178","1"
"1294","Talk to me baby","4","63504","168","1"
"1295","Here are U + here am I; Oh;do;do;do;something! Boop-oop-a-doop!","1","52164","165","0"
"1296","Life is short; lets party","3","74844","173","1"
"1297","This calls for a Bud Light!","1","72576","178","1"
"1298","No strings attached adult fun!!","6","74844","178","1"
"1299","Tall; dark and handsome","7","72576","183","1"
"1300","NASTIER ..WITH EVERY PINCH!!!!!","1","83916","173","0"
"1301","To much is never enough ..Don't you think?","1","58968","165","1"
"1302","OH..OH...caught on tape; I'm sooooo bad.","7","52164","173","0"
"1303","timid and shy; love a guy with a tie; who loves eating pie:)","8","61236","173","1"
"1304","the bigggggg tool","1","72576","178","1"
"1305","A secret Admiration!","1","86184","183","1"
"1306","Let's creat our own temptation island!","3","68040","168","1"
"1307","not a man's man; just a man","1","90720","188","1"
"1308","SLICK-25-M","1","108864","183","1"
"1310","swimy woman only","1","97524","183","1"
"1311","teddy","2","74844","178","1"
"1312","i will try to make u smile","1","92988","183","1"
"1313","Loving life... one day at a time!","1","108864","178","1"
"1314","Gentle and Nice","3","61236","168","1"
"1315","HIGH ENERGY!! Can you keep up?","1","70308","173","1"
"1316","Will I!!","9","77112","178","1"
"1317","hey there girls","1","65772","188","1"
"1318","i see dead people","2","70308","183","1"
"1319","hi there; interested in a hotstud;well here i am;lol","1","88452","183","1"
"1320","BORN TO HAVE FUN!!!","1","83916","183","1"
"1321","fit; fine and fifty-ish","1","63504","165","1"
"1322","i'm warm and sticky","6","65772","168","1"
"1323","let loose and set you mind free","1","61236","165","1"
"1324","I could be your night rider","3","58968","165","1"
"1325","the captain is waiting","1","90720","188","1"
"1326","LOOKING FOR STEAMY AND HOT PARTNER","9","104328","188","1"
"1327","""Why not""","1","52164","165","1"
"1328","Looking?? You search is over contact ME","1","81648","173","1"
"1331","hello","1","65772","188","1"
"1332","We all forgive..We all forget..Lets just keep living!!!!","9","45360","163","0"
"1333","Boom;Boom;Boom let's go back to my room""...","4","65772","173","1"
"1334","ready if you are.","1","92988","183","1"
"1335","No need for manners here","1","63504","165","0"
"1336","Only looking but still interested and shy","1","81648","173","1"
"1337","SWIFT..like the wind; DARK..like the night; HOT..like the sun","1","54432","168","1"
"1338","Attached M seeks 40+ female","1","95256","178","1"
"1339","MAKE ME WANT YOU!!!!","8","63504","168","1"
"1340","Pstoneion; Spark; Spontaneity","1","108864","183","1"
"1341","Nothing Tried is Nothing Gained","3","45360","163","1"
"1343","i need to get laid!!","1","65772","168","0"
"1344","CURIOUS but WARY...","1","58968","163","0"
"1345","looking for love","1","83916","178","1"
"1346","for a gentle; easy-going & fun relationship","1","72576","183","1"
"1347","Worth waiting for!","1","72576","173","1"
"1348","Hope you like!!!","1","88452","178","1"
"1349","Lonely and horny!! Want to get together tonight!!","1","113400","193","1"
"1350","not bad","1","81648","183","0"
"1351","Ashley Madison Online Host","1","68040","178","1"
"1352","Lets be creative!","1","68040","173","1"
"1353","20 Athletic Male from Burlington Ontario","1","83916","173","1"
"1354","do you want to be a teacher of the unique one?","1","86184","193","1"
"1355","hi i'm tired of the same routine and need a picker upper","1","86184","178","1"
"1356","Im everything you want.","3","70308","173","1"
"1357","horseman","1","88452","188","0"
"1358","CAN U RIDE THE ROCKETMAN?","9","88452","193","1"
"1359","Talk to me","3","65772","173","1"
"1360","I am the Captain of adventure looking for copilot","1","79380","178","1"
"1361","Life is only whate we make out of it.","1","79380","178","1"
"1362","are you thinking what i'm thinking ?","1","61236","168","0"
"1363","more swim please","1","63504","168","1"
"1364","loves to bend over","4","58968","165","1"
"1365","Enjoy life the way it should be enjoyed","1","68040","173","1"
"1366","Get down....","1","63504","163","1"
"1367","Ice cubes are my favourite lubricant","1","63504","168","1"
"1368","???","1","88452","188","0"
"1369","Looking for a girl who likes to have fun","1","79380","188","1"
"1371","lot's of adventure;little bit of luck..and a tiny bit of shyness","6","79380","168","1"
"1372","""Permission to speak.....?","1","54432","173","1"
"1373","You will not be dissappointed","1","90720","188","1"
"1374","IS IT WRONG TO BE A WOMAN AND LOVE Travel","8","63504","173","0"
"1375","Sing me a love song","1","47628","165","1"
"1376","Discretion is my first priority","1","70308","178","1"
"1377","When the hubbys away; who wants to play","2","61236","168","1"
"1378","Hello to all the men out there","1","54432","165","1"
"1379","Here to please you","1","88452","188","0"
"1380","Don't be shy! I'm here waiting 4 u!!!","1","65772","173","1"
"1381","Looking for some needed Pstoneion and Fun!","1","92988","183","1"
"1382","Lets do something different.","1","115668","193","1"
"1383","Fit and ready for action","1","86184","188","1"
"1384","I'd like to meet an upscale gent","8","65772","168","1"
"1385","Leave me breathless","1","61236","165","1"
"1386","blair","1","81648","173","1"
"1387","hello sweetness","4","86184","178","1"
"1389","looking for side-dish","1","47628","168","1"
"1390","Self Employed","1","95256","183","0"
"1391","MWM looking for MWF for fun and fantasy","1","79380","178","1"
"1393","goodtogo","1","104328","193","1"
"1394","Not too busy for you!","1","74844","168","1"
"1395","wear a uniform both partime and fulltime","1","86184","183","1"
"1396","(It only get's better with time)","2","68040","173","1"
"1397","I'm @ home...call me!!!!!!!!","1","54432","178","0"
"1398","TALK TO ME BABY","2","63504","173","1"
"1399","Fantasy Online","1","61236","165","1"
"1400","its all good","1","63504","165","1"
"1401","Come And See For Yourself","1","61236","165","1"
"1402","""merlot or chardonney..?""","8","49896","165","1"
"1403","CLASSICAL...yet; a splash of Hardcore.....","5","63504","173","1"
"1404","I'm taking a shot at this..BE KIND!","1","63504","168","0"
"1405","I call your BLUFF!!!","3","52164","157","1"
"1406","Searching for adventure","1","88452","183","1"
"1407","it will be nice to meet you","1","79380","183","1"
"1408","Can You Talk About Something Other than the Weather","1","95256","183","1"
"1409","Ready & waiting","4","81648","188","1"
"1410","Adventure Lover","8","83916","183","1"
"1411","hello ladies looking for a great time","1","83916","178","0"
"1412","Professional seeking spice in his life","1","77112","178","1"
"1413","looking for some fun....","1","81648","183","1"
"1417","happily married but no swim life","1","108864","188","0"
"1418","HOT N BUTTERY","1","58968","168","1"
"1419","Take your time; I do","1","83916","188","1"
"1420","PRESS THE FLESH","1","88452","183","1"
"1421","INCURABLY ROMANTIC","1","88452","178","1"
"1422","I have a sweettooth","8","72576","173","1"
"1423","Go ahead; make my lay!","1","90720","183","0"
"1424","Chef by night seeks daytime fun","1","88452","188","1"
"1425","A woman of substance","1","63504","168","1"
"1426","Tempting fate","1","65772","165","1"
"1427","Looking For Someone to Cuddle With!","1","95256","183","1"
"1428","Give a little ;get a little","1","58968","168","1"
"1429","Can you please me","1","77112","173","1"
"1430","Cowboy with big horse","1","79380","183","1"
"1431","This Gun For Hire 2000","1","74844","183","1"
"1432","Ladies are you ready to have your senses stimulated :)","8","99792","183","1"
"1433","Whipcreme; a Blindfold or Strawberries..lol","8","72576","178","1"
"1434","looking for fun with mutual respect","1","88452","188","1"
"1435","Looking for that female friend;with BENEFITS","1","79380","178","1"
"1436","BE PREPARED FOR THE BEST OF ALL OUTCOMES","7","79380","183","1"
"1437","Try this","1","81648","178","1"
"1438","Tall and strong","1","83916","188","1"
"1439","Looking for fun and excitement behind closed doors...","1","113400","188","1"
"1440","I believe in a long and prolonged derangement of the senses!","1","74844","178","1"
"1441","What are your limits???","1","81648","183","1"
"1442","Plays well with others","1","92988","183","1"
"1443","""Nice shoes;wanna peace?"" ...has this ever worked?","1","70308","173","1"
"1444","Cum To Chicago..it is HOT!!","1","99792","198","1"
"1445","I fell GREAT! ... and I don't kiss bad either","1","79380","178","1"
"1446","we try to hide the inevitable","1","88452","183","1"
"1447","do people actually wan't to meet from here","1","74844","173","1"
"1448","HEY; LET'S PLAY !!!!!!","1","88452","188","1"
"1449","LOOKING FOR DISCREET FUN","1","81648","173","1"
"1450","Looking for some seduction","1","72576","173","1"
"1451","Kiss N Fly","8","83916","183","1"
"1452","Could have been an angel......","1","88452","183","1"
"1453","Whew... that door way is very slippery","9","49896","163","1"
"1454","I'm impressed by experienced Women","1","77112","178","1"
"1455","Looking for that sweet juice.","2","90720","183","1"
"1456","hey","1","90720","188","1"
"1457","HOT","1","88452","188","1"
"1458","Not just about swim","1","88452","178","1"
"1459","I have a lot to give. The question is; do you want to learn ;->","1","72576","183","1"
"1460","As easy as a chuck of pie; pie; love to lick some","1","97524","193","1"
"1462","Pro_Player","1","65772","173","1"
"1463","21st Century Man looking for 20th Century Fox","1","70308","173","1"
"1465","lets have some fun","1","81648","173","1"
"1466","Looking for a loving ""Oasis""","1","83916","178","1"
"1467","I've got 4 of a kind; what do you have?","1","99792","193","1"
"1468","Lets get together","3","77112","173","1"
"1469","Laughter is the only intoxicant without any detrimental effects.","6","72576","173","1"
"1470","new at this and interested","1","81648","183","1"
"1471","Ask me about my name; how original is that?","1","77112","178","0"
"1472","great at night...better in the morning","1","95256","183","1"
"1473","are we for each other","1","95256","183","1"
"1474","honest; good looking and willing......","1","77112","173","1"
"1475","I HAVE THE PLACE IF YOU HAVE THE TIME","1","106596","183","1"
"1476","You know what? I think this could be fun.......","3","81648","173","1"
"1477","Any one real out there!!","8","72576","168","1"
"1478","Always aiming to please !!","1","74844","188","1"
"1479","Hey how are you tonight?","1","97524","188","1"
"1480","This should be interesting","1","88452","183","1"
"1481","Just looking for some fun.....","1","90720","178","1"
"1482","Come to me Toronto.","1","72576","173","1"
"1483","Come to me Toronto.","1","72576","173","1"
"1484","Seeking to please and be please in the swimual realm.","1","74844","173","1"
"1485","looking for fun","1","63504","165","1"
"1486","Hi girls!","1","81648","188","1"
"1487","Not looking for love; but lust is a definite possibility!","1","88452","178","1"
"1488","tall visitor from N.Ontario needs cuddle","1","136080","198","1"
"1489","special delivery","1","77112","178","1"
"1490","Hello!Who's up for a chat?","1","77112","188","1"
"1491","No strings fun...","1","97524","178","1"
"1492","I am not typing this with my fingers","1","81648","178","1"
"1493","Here for the FUN – just like you.","1","90720","188","1"
"1494","I guess one never knows why or when but of all th gin joints....","1","63504","173","1"
"1495","Looking for intriguing friend","1","97524","188","1"
"1496","Life is short","9","81648","183","1"
"1497","FUN!!!!","1","83916","183","1"
"1498","Hey really laid back guy looking to for new people to meet.","1","95256","193","1"
"1499","wining; dining and ???????????","1","95256","188","1"
"1500","Hey Ladies","1","102060","193","1"
"1501","Knight of the 21st century seeking to pleas a damsel every which","1","88452","178","1"
"1502","Hot-blooded; mature male seeks fuel for fire!","1","74844","168","1"
"1503","Widowed; mature male seeks companionship.","1","77112","173","1"
"1504","how can I help you","1","83916","178","1"
"1505","SEEKING ESCAPIST","1","88452","173","1"
"1506","anyone free today?","1","79380","178","1"
"1507","How much wood could a woodchuck chuck......","1","95256","183","1"
"1508","SERIOUS REPLIES ONLY PLEASE !!!","1","102060","188","1"
"1509","Hey baby","1","99792","188","1"
"1510","Love to Play and Lick","1","72576","183","1"
"1511","jokerwild8","1","74844","188","1"
"1512","How about a good friend","1","99792","183","1"
"1513","Please help me curb my appetite","1","77112","173","1"
"1514","I'm still looking for you ...","7","111132","188","0"
"1515","lets chat ... see what comes up ...","1","83916","183","1"
"1516","mymilkshakebringsallthegirlstotheyard!!!!","1","79380","183","1"
"1517","PASSIONATE MAN SEEKS PASSIONATE WOMAN","1","90720","188","1"
"1518","Let's try it out","1","81648","183","1"
"1519","eyes for you only","1","74844","178","1"
"1520","Wanna play?","9","49896","157","1"
"1521","give me a try;you have nothing to lose.","1","90720","173","1"
"1522","how you doing","1","83916","173","1"
"1523","Like to laugh ????","1","86184","188","1"
"1524","grr baby grr","1","79380","173","1"
"1525","Hello just chatting","1","72576","183","1"
"1526","Irish Eyes Will Excite You","1","88452","183","1"
"1527","Looking for a on-going swimual relationship with a seXXXy female","1","86184","183","1"
"1528","Lover boy","6","54432","173","1"
"1529","satisfaction guarranteed","1","86184","178","1"
"1530","Hop in ... buckle up .... hold on!!!","1","77112","183","1"
"1531","Will my curiousity kill me?","4","88452","178","1"
"1532","Looking for some fun and a mutually pleasuring experience","1","90720","178","1"
"1533","Professional; atletic; looking for good looking woman; fan...","1","90720","183","1"
"1534","The Best Years of our Lives!!","1","79380","183","1"
"1535","Sponteous; Romantic; Sensual; Open-Minded; Adventurous","8","68040","173","1"
"1536","Hi there Girls!","1","61236","168","1"
"1537","Hi There Looking to have some with an attractive lady","1","68040","178","1"
"1538","hello","1","70308","168","0"
"1539","Ill show you how the west was won","1","54432","168","1"
"1540","de_sir1...","1","81648","178","1"
"1541","Just a lonly Military man looking for company.","1","72576","178","1"
"1542","Worth a look (Scarborough; ON)","8","88452","178","0"
"1543","looking to  have fun","1","81648","183","1"
"1544","wanting to meet you","1","79380","178","1"
"1545","young and willing!","1","79380","183","1"
"1546","Let's have some fun together","1","74844","173","1"
"1547","Love's austere and lonely offices.","1","97524","188","1"
"1548","looking for someone exciting and adventuras","1","77112","178","1"
"1549","what can i do for u?????","4","54432","168","1"
"1550","Hallo Ladies","1","88452","183","1"
"1551","anything goes!!!","8","72576","173","0"
"1552","I'm Bored ! Can you help ?","1","79380","188","1"
"1553","Hey there; Any fantasies that you need fulfilled?","1","79380","173","1"
"1554","Let's surprise each other","1","79380","188","1"
"1555","LOOKING FOR A BI-FEMALE!","1","63504","168","0"
"1556","Look into my eyes!","1","88452","173","0"
"1557","All about fun","1","70308","168","1"
"1558","A fun; swimy; discreet; NORMAL guy!","1","77112","173","1"
"1559","To Laugh;To live; to excite. to please.","1","117936","183","1"
"1560","Stop! I might be the one you're looking for.","8","74844","183","1"
"1561","man in uniform for you","1","83916","173","1"
"1562","Warm  firm hands  for sensual  mstoneage","1","68040","168","1"
"1563","I'm 6'6 Tall and Love cuddling and soft kisses; Care to climb my","1","127008","198","1"
"1564","Sexy; sensual; atheltic; handsome","1","88452","188","1"
"1565","harvee","9","99792","165","1"
"1566","I'm full of surprizes","1","111132","193","1"
"1567","Hey whats going on :o)","1","86184","173","1"
"1568","just a big teddy bear","1","113400","188","1"
"1569","Does anyone walk the walk?","1","81648","173","1"
"1570","Your wish is my command","1","92988","178","1"
"1571","Afternoon Delight","1","88452","178","1"
"1572","I might be the one your looking for!","1","63504","178","1"
"1573","Do you like to play?","1","77112","178","1"
"1574","Just Lookin' to havr some fun","1","111132","208","1"
"1575","Hello","1","83916","178","1"
"1576","Hiya","1","88452","188","1"
"1578","I am looking to experience life to its full potential","6","47628","163","1"
"1579","we r all here for the fun of it ...................","1","79380","183","1"
"1580","Ready; Willing and Able","1","77112","173","1"
"1581","I don't like to sleep alone...do you?","3","56700","163","1"
"1582","thunder looking for lightning","1","92988","183","1"
"1583","I have what you want...............","1","65772","173","1"
"1584","""Discreet"" not a Game","1","88452","178","1"
"1585","Orally Proficient","1","81648","178","1"
"1586","the end to a new begining","1","72576","173","1"
"1587","Candle light dinner;cuddling and being there for each other.","6","61236","183","1"
"1588","Love Life","1","79380","178","1"
"1589","just looking","1","77112","178","1"
"1590","Athletic 24yo seeking casual encounters!","1","83916","188","1"
"1591","Sigh! What a waste of money!!","1","95256","173","1"
"1592","Am I the one 4 u?","1","74844","173","1"
"1593","hello to everyone hope to chat soon","1","95256","178","0"
"1594","The one who keeps going and going ....","1","81648","183","0"
"1595","Hi Ms right","2","49896","168","1"
"1596","Allow me to captivate your sense and take you to ecstacy","6","70308","173","1"
"1597","Attracted to Asian/Hispanic women.","1","68040","173","1"
"1598","handsome cuty nice gentleman","9","99792","188","1"
"1599","THE ONE AND ONLY AT YOUR SERVICE","2","74844","178","1"
"1600","Single 28 yr old male","1","86184","183","1"
"1601","Hey beautiful girls my name is shawn.","1","70308","183","1"
"1602","Let's fall in lust......","1","79380","183","1"
"1603","largejewelleriestotaste","1","74844","178","1"
"1606","Just looking for some discreet fun","1","79380","173","1"
"1607","Anyone up for an oral adventure???","1","95256","168","1"
"1608","I adore married ladies","1","68040","168","1"
"1609","Would like to Cross-dress.....Can you help?","1","81648","183","1"
"1610","Summer is coming......lets go for a ride on my harley","1","83916","183","1"
"1611","Fun; Fun; Fun. Do you want some?","1","74844","183","1"
"1612","""1 old ""HOT"" Mama rarin to go!!!!!!!!","1","54432","165","1"
"1613","GREAT TO BE HEAR!!!!!!!!","2","49896","173","1"
"1614","It's Cold and I am looking for someone warm","1","86184","188","0"
"1615","negro9inch","8","90720","178","1"
"1616","""C'MON LET'S BE REALLY CREATIVE....","4","54432","178","1"
"1617","hey; how are ya","1","90720","178","1"
"1618","***Harrison Ford***..lookalike ..A MUST!!!!!!","8","72576","178","1"
"1619","Looking for open minded and attractive female for pleasure","6","68040","168","1"
"1620","""its the Charm and Wit  ...that really ""GRABS"" me....","1","54432","163","1"
"1621","Attractive Professional Seeks Mature Women for Casual Sex","1","72576","173","0"
"1623","very hot and exciting","1","81648","188","1"
"1624","Wanted: swim teacher","1","86184","193","1"
"1625","...LUNCH IS SERVED.....","1","79380","178","0"
"1626","Secret Redevouz","8","61236","178","1"
"1627","I am a jack of altrades","1","81648","178","1"
"1628","Attractive; Fit; Imaginative Looking for Female the same","1","86184","183","1"
"1629","Providing pleasure in all forms is my specialty.","1","86184","183","1"
"1630","Pstoneion Play","1","83916","178","1"
"1631","I'm free all day ... and want to play!","1","74844","173","1"
"1632","Married man looking for fun!!!","1","83916","183","1"
"1633","HORNIER THAN A DOG WITH TWO DICKS","1","88452","183","1"
"1634","Hi Ladies: I'm looking for adventures with out the headaches","1","81648","178","1"
"1635","Looking for casual relationships with open minded women","1","81648","178","1"
"1636","once in a life time","1","68040","173","1"
"1637","I am here for you!","1","81648","183","1"
"1638","Aggressive;kinky man for hungry;nasty gal","1","63504","178","1"
"1639","hard and ready to gooooooo!!!!!!!","1","86184","178","0"
"1640","Are you looking for hot erotic times?  Look no further!!","1","92988","183","1"
"1641","Look into my eyes and tell me what you want...","1","81648","178","1"
"1642","Welcome To The World of Total Pleasure...","1","99792","188","1"
"1643","At your cervix","1","104328","193","1"
"1644","Come unbutton me all you want.","1","49896","157","1"
"1645","eye's to stir soul of pstoneion with a smile of sensuous warmth!","1","79380","183","1"
"1646","hi looking for a sweet heart","2","108864","183","1"
"1647","ABLE; ready and willing to be that special ONE!","1","86184","178","1"
"1648","Oral Pleasures can be yours!","1","79380","173","1"
"1649","yours to discover","8","72576","173","1"
"1650","looking for you","1","122472","188","0"
"1651","Having a tough time here.","1","54432","168","1"
"1652","Masked Man Ready To Bare Even His Mask","1","97524","193","1"
"1653","Hi all!!!!","1","77112","178","1"
"1654","Your request is my desire!","1","72576","183","1"
"1655","Looking for who should have been my first love","1","83916","173","1"
"1656","redy4u","1","92988","188","0"
"1658","Handsome; Fit and Imaginative Ready to Meet You","1","74844","173","1"
"1659","Cuddly; lovable; very good with hands.","1","129276","198","0"
"1660","Slow; soft and tantalizing","1","79380","173","1"
"1661","Boy-Toy with Brains... Model/Honors BA","1","77112","178","1"
"1662","unsatisfied","1","72576","173","1"
"1663","doc","1","86184","183","1"
"1664","a knight in the round","1","113400","183","1"
"1665","It's Something About The Way You Look Tonight","1","79380","183","1"
"1666","Looking for safe; satisfying fun!","1","95256","188","1"
"1667","there has to b a real fantasy out there who wants to share!!!","1","79380","178","1"
"1668","Attached Male looking for attached female","1","83916","178","1"
"1669","HELLO ALL UNINHIBITED FEMALES","1","74844","173","1"
"1670","Fun; naughty; hung and clean...thats me!","1","81648","183","1"
"1671","Sailing is not my greatest Pstoneion .....!!!","1","81648","173","1"
"1672","Put me in your pocket and I'll purrrrrr","1","68040","168","1"
"1673","How about a hot bubble bath and a mstoneage to start?","1","113400","178","1"
"1674","looking to share intimate times....","2","68040","178","1"
"1675","Love to please!","1","86184","188","1"
"1676","hi...I am curious...let's try this","1","86184","193","1"
"1677","make you wet on the west coast","1","83916","183","1"
"1678","are you not being fulfilled as you should be by husband???","1","86184","178","1"
"1679","Interested in having FUNTravelNPLAY with me?","1","77112","173","1"
"1680","If you just want Travel with no strings...","1","88452","183","1"
"1681","Lets have lots of intimate fun","6","79380","173","1"
"1682","Whats up Ladies","1","74844","173","1"
"1683","hungry for swim","1","83916","178","1"
"1684","Hot eats! Cool treats!","1","81648","183","1"
"1685","just looking to take care of you","1","92988","178","1"
"1686","I am so into woman older than myself!","6","58968","163","1"
"1687","Looking to meet an adventurous lady!","1","90720","183","1"
"1688","Looking for some Gentlemanly Charm and Chivalry","1","79380","173","1"
"1689","Looking to be pampered?Look no further!","1","77112","178","1"
"1690","Who is in need of some pampering??  I am just the remedy...smile","1","95256","183","1"
"1691","hello","1","83916","183","1"
"1692","your pad or mine kiss and ride me....","1","79380","178","1"
"1693","Live love and be happy","1","79380","173","1"
"1694","Looking for a really ""special"" guy?","1","72576","178","1"
"1695","Lets chat and have fun :)","1","88452","178","1"
"1696","Hmmm..... wanna play?","1","92988","193","1"
"1697","ARE U SERIOUS ABOUT GETTING TOGETHER?","1","72576","173","1"
"1698","People will try anything once; I'll bring you back for seconds","1","90720","188","1"
"1699","Monette","1","92988","188","1"
"1700","YOLO LETS ENJOY LIFE","1","90720","173","0"
"1702","Discreet and Pstoneionate","1","63504","163","1"
"1703","come and ride with me!!!","1","86184","188","1"
"1704","encounters with no strings","1","65772","168","0"
"1705","I like stuff...","1","68040","173","1"
"1706","Sexy;Muscular;Handsom.successful","1","68040","173","1"
"1707","well naughty girls; come and play with me!","1","92988","188","1"
"1708","Kinky Alternatives","1","81648","178","1"
"1709","Natural Temptations","1","63504","168","1"
"1710","36 yr old prof male looking for more","1","88452","183","1"
"1711","single guy looking to have some fun with no strings attached","1","77112","173","1"
"1712","if you need a fraiche hot young man with lot's crazyswimual idea","7","81648","188","1"
"1713","Let's Enjoy; I am ready..are you?","9","68040","173","1"
"1714","true romance; true love; for real ?","1","86184","178","1"
"1715","well hung sterile male not looking for serious relationship","1","56700","173","1"
"1716","Taste the toe in the water","1","90720","183","1"
"1717","The pleasure will be all mine!!","1","74844","173","0"
"1718","Finally what l'm looking for","1","90720","183","1"
"1719","Looking For The Right Playmate","1","92988","178","1"
"1721","Pstoneion sans drames","1","81648","173","0"
"1722","smooth operator","2","90720","183","1"
"1723","Special K - I do the body good!!","1","79380","178","1"
"1724","WILLING AND ABLE...","1","77112","178","1"
"1725","Put a smile on your face & a tingle between your legs.","1","88452","188","1"
"1726","Feeling lonely. Looking for new friends.","7","74844","173","1"
"1727","hello;wheres the hot women","1","77112","168","1"
"1728","lets have some fun!","1","83916","188","1"
"1729","WAITING FOR YOU IN WEST MONTREAL","1","86184","183","1"
